20250621_190510,89b8dcbf9be3,spark-worker-4,0.06%,274.4MiB / 10GiB,2.68%,772kB / 673kB,0B / 0B,36
20250621_190510,e89cbf4842ec,spark-worker-5,0.06%,302.1MiB / 10GiB,2.95%,670kB / 559kB,0B / 0B,36
20250621_190510,a1bc8825008f,spark-worker-2,0.08%,306.8MiB / 10GiB,3.00%,754kB / 570kB,0B / 0B,36
20250621_190510,7565f13518b7,spark-worker-1,0.07%,308.2MiB / 10GiB,3.01%,718kB / 467kB,0B / 0B,36
20250621_190510,a255b20ab36b,spark-worker-3,0.07%,299.4MiB / 10GiB,2.92%,880kB / 930kB,0B / 0B,36
20250621_190510,b876057eb262,spark-master,0.07%,297.4MiB / 4GiB,7.26%,2.31MB / 2.89MB,0B / 0B,38
20250621_190517,89b8dcbf9be3,spark-worker-4,0.06%,274.4MiB / 10GiB,2.68%,772kB / 673kB,0B / 0B,36
20250621_190517,e89cbf4842ec,spark-worker-5,0.11%,302.1MiB / 10GiB,2.95%,670kB / 559kB,0B / 0B,36
20250621_190517,a1bc8825008f,spark-worker-2,0.07%,306.8MiB / 10GiB,3.00%,754kB / 570kB,0B / 0B,36
20250621_190517,7565f13518b7,spark-worker-1,0.06%,308.2MiB / 10GiB,3.01%,718kB / 467kB,0B / 0B,36
20250621_190517,a255b20ab36b,spark-worker-3,0.07%,299.4MiB / 10GiB,2.92%,880kB / 930kB,0B / 0B,36
20250621_190517,b876057eb262,spark-master,0.12%,297.4MiB / 4GiB,7.26%,2.31MB / 2.89MB,0B / 0B,38
20250621_190525,89b8dcbf9be3,spark-worker-4,0.13%,274.4MiB / 10GiB,2.68%,772kB / 674kB,0B / 0B,36
20250621_190525,e89cbf4842ec,spark-worker-5,0.07%,302.1MiB / 10GiB,2.95%,670kB / 560kB,0B / 0B,36
20250621_190525,a1bc8825008f,spark-worker-2,0.11%,307MiB / 10GiB,3.00%,754kB / 572kB,0B / 0B,36
20250621_190525,7565f13518b7,spark-worker-1,0.08%,308.2MiB / 10GiB,3.01%,718kB / 468kB,0B / 0B,36
20250621_190525,a255b20ab36b,spark-worker-3,0.07%,299.4MiB / 10GiB,2.92%,880kB / 931kB,0B / 0B,36
20250621_190525,b876057eb262,spark-master,0.08%,297.4MiB / 4GiB,7.26%,2.31MB / 2.89MB,0B / 0B,38
20250621_190533,89b8dcbf9be3,spark-worker-4,0.09%,274.4MiB / 10GiB,2.68%,772kB / 674kB,0B / 0B,36
20250621_190533,e89cbf4842ec,spark-worker-5,0.10%,302.1MiB / 10GiB,2.95%,670kB / 560kB,0B / 0B,36
20250621_190533,a1bc8825008f,spark-worker-2,0.12%,307MiB / 10GiB,3.00%,754kB / 572kB,0B / 0B,36
20250621_190533,7565f13518b7,spark-worker-1,0.11%,308.2MiB / 10GiB,3.01%,718kB / 468kB,0B / 0B,36
20250621_190533,a255b20ab36b,spark-worker-3,0.13%,299.4MiB / 10GiB,2.92%,880kB / 931kB,0B / 0B,36
20250621_190533,b876057eb262,spark-master,0.11%,297.4MiB / 4GiB,7.26%,2.31MB / 2.89MB,0B / 0B,38
20250621_190540,89b8dcbf9be3,spark-worker-4,0.06%,274.4MiB / 10GiB,2.68%,772kB / 676kB,0B / 0B,36
20250621_190540,e89cbf4842ec,spark-worker-5,0.06%,302.1MiB / 10GiB,2.95%,670kB / 561kB,0B / 0B,36
20250621_190540,a1bc8825008f,spark-worker-2,0.07%,307MiB / 10GiB,3.00%,754kB / 573kB,0B / 0B,36
20250621_190540,7565f13518b7,spark-worker-1,0.06%,308.2MiB / 10GiB,3.01%,718kB / 470kB,0B / 0B,36
20250621_190540,a255b20ab36b,spark-worker-3,0.07%,299.4MiB / 10GiB,2.92%,880kB / 932kB,0B / 0B,36
20250621_190540,b876057eb262,spark-master,0.06%,297.4MiB / 4GiB,7.26%,2.32MB / 2.89MB,0B / 0B,38
20250621_190547,89b8dcbf9be3,spark-worker-4,0.08%,274.4MiB / 10GiB,2.68%,772kB / 676kB,0B / 0B,36
20250621_190547,e89cbf4842ec,spark-worker-5,0.09%,302.1MiB / 10GiB,2.95%,670kB / 561kB,0B / 0B,36
20250621_190547,a1bc8825008f,spark-worker-2,0.09%,307MiB / 10GiB,3.00%,754kB / 573kB,0B / 0B,36
20250621_190547,7565f13518b7,spark-worker-1,0.09%,308.2MiB / 10GiB,3.01%,718kB / 470kB,0B / 0B,36
20250621_190547,a255b20ab36b,spark-worker-3,0.10%,299.4MiB / 10GiB,2.92%,880kB / 932kB,0B / 0B,36
20250621_190547,b876057eb262,spark-master,0.07%,297.4MiB / 4GiB,7.26%,2.32MB / 2.89MB,0B / 0B,38
20250621_190555,89b8dcbf9be3,spark-worker-4,0.10%,274.4MiB / 10GiB,2.68%,772kB / 677kB,0B / 0B,36
20250621_190555,e89cbf4842ec,spark-worker-5,0.07%,302.1MiB / 10GiB,2.95%,670kB / 562kB,0B / 0B,36
20250621_190555,a1bc8825008f,spark-worker-2,0.12%,307MiB / 10GiB,3.00%,754kB / 574kB,0B / 0B,36
20250621_190555,7565f13518b7,spark-worker-1,0.08%,308.2MiB / 10GiB,3.01%,718kB / 471kB,0B / 0B,36
20250621_190555,a255b20ab36b,spark-worker-3,0.10%,299.4MiB / 10GiB,2.92%,880kB / 933kB,0B / 0B,36
20250621_190555,b876057eb262,spark-master,0.10%,297.4MiB / 4GiB,7.26%,2.33MB / 2.89MB,0B / 0B,38
20250621_190603,89b8dcbf9be3,spark-worker-4,0.08%,274.4MiB / 10GiB,2.68%,772kB / 677kB,0B / 0B,36
20250621_190603,e89cbf4842ec,spark-worker-5,0.09%,302.1MiB / 10GiB,2.95%,670kB / 562kB,0B / 0B,36
20250621_190603,a1bc8825008f,spark-worker-2,0.09%,307MiB / 10GiB,3.00%,754kB / 574kB,0B / 0B,36
20250621_190603,7565f13518b7,spark-worker-1,0.08%,308.2MiB / 10GiB,3.01%,718kB / 471kB,0B / 0B,36
20250621_190603,a255b20ab36b,spark-worker-3,0.08%,299.4MiB / 10GiB,2.92%,880kB / 933kB,0B / 0B,36
20250621_190603,b876057eb262,spark-master,0.08%,297.4MiB / 4GiB,7.26%,2.33MB / 2.89MB,0B / 0B,38
20250621_190610,89b8dcbf9be3,spark-worker-4,0.11%,274.4MiB / 10GiB,2.68%,772kB / 678kB,0B / 0B,36
20250621_190610,e89cbf4842ec,spark-worker-5,0.11%,302.1MiB / 10GiB,2.95%,670kB / 564kB,0B / 0B,36
20250621_190610,a1bc8825008f,spark-worker-2,0.10%,307MiB / 10GiB,3.00%,754kB / 575kB,0B / 0B,36
20250621_190610,7565f13518b7,spark-worker-1,0.10%,308.2MiB / 10GiB,3.01%,718kB / 472kB,0B / 0B,36
20250621_190610,a255b20ab36b,spark-worker-3,0.11%,299.4MiB / 10GiB,2.92%,880kB / 935kB,0B / 0B,36
20250621_190610,b876057eb262,spark-master,0.10%,297.4MiB / 4GiB,7.26%,2.33MB / 2.89MB,0B / 0B,38
20250621_190617,89b8dcbf9be3,spark-worker-4,0.07%,274.4MiB / 10GiB,2.68%,772kB / 678kB,0B / 0B,36
20250621_190617,e89cbf4842ec,spark-worker-5,0.08%,302.1MiB / 10GiB,2.95%,670kB / 564kB,0B / 0B,36
20250621_190617,a1bc8825008f,spark-worker-2,0.07%,307MiB / 10GiB,3.00%,754kB / 575kB,0B / 0B,36
20250621_190617,7565f13518b7,spark-worker-1,0.06%,308.2MiB / 10GiB,3.01%,718kB / 472kB,0B / 0B,36
20250621_190617,a255b20ab36b,spark-worker-3,0.08%,299.4MiB / 10GiB,2.92%,880kB / 935kB,0B / 0B,36
20250621_190617,b876057eb262,spark-master,0.06%,297.4MiB / 4GiB,7.26%,2.33MB / 2.89MB,0B / 0B,38
20250621_190625,89b8dcbf9be3,spark-worker-4,0.06%,274.4MiB / 10GiB,2.68%,772kB / 680kB,0B / 0B,36
20250621_190625,e89cbf4842ec,spark-worker-5,0.07%,302.2MiB / 10GiB,2.95%,670kB / 565kB,0B / 0B,36
20250621_190625,a1bc8825008f,spark-worker-2,0.08%,307MiB / 10GiB,3.00%,754kB / 577kB,0B / 0B,36
20250621_190625,7565f13518b7,spark-worker-1,0.08%,308.4MiB / 10GiB,3.01%,718kB / 473kB,0B / 0B,36
20250621_190625,a255b20ab36b,spark-worker-3,0.06%,299.4MiB / 10GiB,2.92%,881kB / 936kB,0B / 0B,36
20250621_190625,b876057eb262,spark-master,0.07%,297.4MiB / 4GiB,7.26%,2.34MB / 2.89MB,0B / 0B,38
20250621_190633,89b8dcbf9be3,spark-worker-4,0.11%,274.4MiB / 10GiB,2.68%,772kB / 680kB,0B / 0B,36
20250621_190633,e89cbf4842ec,spark-worker-5,0.09%,302.2MiB / 10GiB,2.95%,670kB / 565kB,0B / 0B,36
20250621_190633,a1bc8825008f,spark-worker-2,0.12%,307MiB / 10GiB,3.00%,754kB / 577kB,0B / 0B,36
20250621_190633,7565f13518b7,spark-worker-1,0.14%,308.4MiB / 10GiB,3.01%,718kB / 473kB,0B / 0B,36
20250621_190633,a255b20ab36b,spark-worker-3,0.09%,299.4MiB / 10GiB,2.92%,881kB / 936kB,0B / 0B,36
20250621_190633,b876057eb262,spark-master,0.08%,297.4MiB / 4GiB,7.26%,2.34MB / 2.89MB,0B / 0B,38
20250621_190640,89b8dcbf9be3,spark-worker-4,0.07%,274.4MiB / 10GiB,2.68%,772kB / 681kB,0B / 0B,36
20250621_190640,e89cbf4842ec,spark-worker-5,0.08%,302.2MiB / 10GiB,2.95%,670kB / 566kB,0B / 0B,36
20250621_190640,a1bc8825008f,spark-worker-2,0.08%,307MiB / 10GiB,3.00%,754kB / 578kB,0B / 0B,36
20250621_190640,7565f13518b7,spark-worker-1,0.07%,308.4MiB / 10GiB,3.01%,718kB / 475kB,0B / 0B,36
20250621_190640,a255b20ab36b,spark-worker-3,0.07%,299.4MiB / 10GiB,2.92%,881kB / 937kB,0B / 0B,36
20250621_190640,b876057eb262,spark-master,0.09%,297.4MiB / 4GiB,7.26%,2.35MB / 2.89MB,0B / 0B,38
20250621_190647,89b8dcbf9be3,spark-worker-4,0.11%,274.4MiB / 10GiB,2.68%,772kB / 681kB,0B / 0B,36
20250621_190647,e89cbf4842ec,spark-worker-5,0.11%,302.2MiB / 10GiB,2.95%,670kB / 566kB,0B / 0B,36
20250621_190647,a1bc8825008f,spark-worker-2,0.09%,307MiB / 10GiB,3.00%,754kB / 578kB,0B / 0B,36
20250621_190647,7565f13518b7,spark-worker-1,0.14%,308.4MiB / 10GiB,3.01%,718kB / 475kB,0B / 0B,36
20250621_190647,a255b20ab36b,spark-worker-3,0.10%,299.4MiB / 10GiB,2.92%,881kB / 937kB,0B / 0B,36
20250621_190647,b876057eb262,spark-master,0.08%,297.4MiB / 4GiB,7.26%,2.35MB / 2.89MB,0B / 0B,38
20250621_190655,89b8dcbf9be3,spark-worker-4,0.08%,274.4MiB / 10GiB,2.68%,772kB / 682kB,0B / 0B,36
20250621_190655,e89cbf4842ec,spark-worker-5,0.08%,302.2MiB / 10GiB,2.95%,670kB / 568kB,0B / 0B,36
20250621_190655,a1bc8825008f,spark-worker-2,0.09%,307MiB / 10GiB,3.00%,754kB / 579kB,0B / 0B,36
20250621_190655,7565f13518b7,spark-worker-1,0.08%,308.4MiB / 10GiB,3.01%,718kB / 476kB,0B / 0B,36
20250621_190655,a255b20ab36b,spark-worker-3,0.08%,299.4MiB / 10GiB,2.92%,881kB / 939kB,0B / 0B,36
20250621_190655,b876057eb262,spark-master,0.08%,297.4MiB / 4GiB,7.26%,2.35MB / 2.89MB,0B / 0B,38
20250621_190703,89b8dcbf9be3,spark-worker-4,0.10%,274.4MiB / 10GiB,2.68%,772kB / 682kB,0B / 0B,36
20250621_190703,e89cbf4842ec,spark-worker-5,0.05%,302.2MiB / 10GiB,2.95%,670kB / 568kB,0B / 0B,36
20250621_190703,a1bc8825008f,spark-worker-2,0.06%,307MiB / 10GiB,3.00%,754kB / 579kB,0B / 0B,36
20250621_190703,7565f13518b7,spark-worker-1,0.10%,308.4MiB / 10GiB,3.01%,718kB / 476kB,0B / 0B,36
20250621_190703,a255b20ab36b,spark-worker-3,0.06%,299.4MiB / 10GiB,2.92%,881kB / 939kB,0B / 0B,36
20250621_190703,b876057eb262,spark-master,0.06%,297.4MiB / 4GiB,7.26%,2.35MB / 2.89MB,0B / 0B,38
20250621_190710,89b8dcbf9be3,spark-worker-4,0.08%,274.4MiB / 10GiB,2.68%,772kB / 683kB,0B / 0B,36
20250621_190710,e89cbf4842ec,spark-worker-5,0.10%,302.2MiB / 10GiB,2.95%,670kB / 569kB,0B / 0B,36
20250621_190710,a1bc8825008f,spark-worker-2,0.08%,307MiB / 10GiB,3.00%,754kB / 581kB,0B / 0B,36
20250621_190710,7565f13518b7,spark-worker-1,0.08%,308.4MiB / 10GiB,3.01%,718kB / 477kB,0B / 0B,36
20250621_190710,a255b20ab36b,spark-worker-3,0.09%,299.4MiB / 10GiB,2.92%,881kB / 940kB,0B / 0B,36
20250621_190710,b876057eb262,spark-master,0.09%,297.4MiB / 4GiB,7.26%,2.36MB / 2.89MB,0B / 0B,38
20250621_190717,89b8dcbf9be3,spark-worker-4,0.10%,274.4MiB / 10GiB,2.68%,772kB / 683kB,0B / 0B,36
20250621_190717,e89cbf4842ec,spark-worker-5,0.09%,302.2MiB / 10GiB,2.95%,670kB / 569kB,0B / 0B,36
20250621_190717,a1bc8825008f,spark-worker-2,0.08%,307MiB / 10GiB,3.00%,754kB / 581kB,0B / 0B,36
20250621_190717,7565f13518b7,spark-worker-1,0.07%,308.4MiB / 10GiB,3.01%,718kB / 477kB,0B / 0B,36
20250621_190717,a255b20ab36b,spark-worker-3,0.08%,299.4MiB / 10GiB,2.92%,881kB / 940kB,0B / 0B,36
20250621_190717,b876057eb262,spark-master,0.07%,297.4MiB / 4GiB,7.26%,2.36MB / 2.89MB,0B / 0B,38
20250621_190725,89b8dcbf9be3,spark-worker-4,0.08%,274.4MiB / 10GiB,2.68%,773kB / 685kB,0B / 0B,36
20250621_190725,e89cbf4842ec,spark-worker-5,0.11%,302.2MiB / 10GiB,2.95%,670kB / 570kB,0B / 0B,36
20250621_190725,a1bc8825008f,spark-worker-2,0.09%,307MiB / 10GiB,3.00%,754kB / 582kB,0B / 0B,36
20250621_190725,7565f13518b7,spark-worker-1,0.09%,308.4MiB / 10GiB,3.01%,719kB / 479kB,0B / 0B,36
20250621_190725,a255b20ab36b,spark-worker-3,0.09%,299.4MiB / 10GiB,2.92%,881kB / 941kB,0B / 0B,36
20250621_190725,b876057eb262,spark-master,0.06%,297.4MiB / 4GiB,7.26%,2.37MB / 2.89MB,0B / 0B,38
20250621_190733,89b8dcbf9be3,spark-worker-4,0.07%,274.4MiB / 10GiB,2.68%,773kB / 685kB,0B / 0B,36
20250621_190733,e89cbf4842ec,spark-worker-5,0.07%,302.2MiB / 10GiB,2.95%,670kB / 570kB,0B / 0B,36
20250621_190733,a1bc8825008f,spark-worker-2,0.07%,307MiB / 10GiB,3.00%,754kB / 582kB,0B / 0B,36
20250621_190733,7565f13518b7,spark-worker-1,0.08%,308.4MiB / 10GiB,3.01%,719kB / 479kB,0B / 0B,36
20250621_190733,a255b20ab36b,spark-worker-3,0.07%,299.4MiB / 10GiB,2.92%,881kB / 941kB,0B / 0B,36
20250621_190733,b876057eb262,spark-master,0.06%,297.4MiB / 4GiB,7.26%,2.37MB / 2.89MB,0B / 0B,38
20250621_190740,89b8dcbf9be3,spark-worker-4,0.10%,274.4MiB / 10GiB,2.68%,773kB / 686kB,0B / 0B,36
20250621_190740,e89cbf4842ec,spark-worker-5,0.10%,302.2MiB / 10GiB,2.95%,670kB / 571kB,0B / 0B,36
20250621_190740,a1bc8825008f,spark-worker-2,0.09%,307MiB / 10GiB,3.00%,754kB / 583kB,0B / 0B,36
20250621_190740,7565f13518b7,spark-worker-1,0.08%,308.4MiB / 10GiB,3.01%,719kB / 480kB,0B / 0B,36
20250621_190740,a255b20ab36b,spark-worker-3,0.08%,299.4MiB / 10GiB,2.92%,881kB / 942kB,0B / 0B,36
20250621_190740,b876057eb262,spark-master,0.08%,297.4MiB / 4GiB,7.26%,2.37MB / 2.89MB,0B / 0B,38
20250621_190747,89b8dcbf9be3,spark-worker-4,0.15%,274.4MiB / 10GiB,2.68%,773kB / 686kB,0B / 0B,36
20250621_190747,e89cbf4842ec,spark-worker-5,0.08%,302.2MiB / 10GiB,2.95%,670kB / 571kB,0B / 0B,36
20250621_190747,a1bc8825008f,spark-worker-2,0.11%,307MiB / 10GiB,3.00%,755kB / 583kB,0B / 0B,36
20250621_190747,7565f13518b7,spark-worker-1,0.12%,308.4MiB / 10GiB,3.01%,719kB / 480kB,0B / 0B,36
20250621_190747,a255b20ab36b,spark-worker-3,0.12%,299.4MiB / 10GiB,2.92%,881kB / 942kB,0B / 0B,36
20250621_190747,b876057eb262,spark-master,0.12%,297.4MiB / 4GiB,7.26%,2.37MB / 2.89MB,0B / 0B,38
20250621_190755,89b8dcbf9be3,spark-worker-4,0.09%,274.3MiB / 10GiB,2.68%,773kB / 687kB,0B / 0B,36
20250621_190755,e89cbf4842ec,spark-worker-5,0.07%,302.1MiB / 10GiB,2.95%,671kB / 573kB,0B / 0B,36
20250621_190755,a1bc8825008f,spark-worker-2,0.11%,307MiB / 10GiB,3.00%,755kB / 584kB,0B / 0B,36
20250621_190755,7565f13518b7,spark-worker-1,0.06%,308.4MiB / 10GiB,3.01%,719kB / 481kB,0B / 0B,36
20250621_190755,a255b20ab36b,spark-worker-3,0.07%,299.3MiB / 10GiB,2.92%,881kB / 944kB,0B / 0B,36
20250621_190755,b876057eb262,spark-master,0.10%,301.7MiB / 4GiB,7.37%,2.38MB / 2.89MB,0B / 0B,38
20250621_190803,89b8dcbf9be3,spark-worker-4,0.12%,274.3MiB / 10GiB,2.68%,773kB / 687kB,0B / 0B,36
20250621_190803,e89cbf4842ec,spark-worker-5,0.14%,302.1MiB / 10GiB,2.95%,671kB / 573kB,0B / 0B,36
20250621_190803,a1bc8825008f,spark-worker-2,0.12%,307MiB / 10GiB,3.00%,755kB / 584kB,0B / 0B,36
20250621_190803,7565f13518b7,spark-worker-1,0.11%,308.4MiB / 10GiB,3.01%,719kB / 481kB,0B / 0B,36
20250621_190803,a255b20ab36b,spark-worker-3,0.09%,299.3MiB / 10GiB,2.92%,881kB / 944kB,0B / 0B,36
20250621_190803,b876057eb262,spark-master,0.10%,301.7MiB / 4GiB,7.37%,2.38MB / 2.89MB,0B / 0B,38
20250621_190810,89b8dcbf9be3,spark-worker-4,0.10%,274.3MiB / 10GiB,2.68%,773kB / 689kB,0B / 0B,36
20250621_190810,e89cbf4842ec,spark-worker-5,0.11%,302.1MiB / 10GiB,2.95%,671kB / 574kB,0B / 0B,36
20250621_190810,a1bc8825008f,spark-worker-2,0.08%,307MiB / 10GiB,3.00%,755kB / 586kB,0B / 0B,36
20250621_190810,7565f13518b7,spark-worker-1,0.09%,308.4MiB / 10GiB,3.01%,719kB / 482kB,0B / 0B,36
20250621_190810,a255b20ab36b,spark-worker-3,0.10%,299.3MiB / 10GiB,2.92%,881kB / 945kB,0B / 0B,36
20250621_190810,b876057eb262,spark-master,0.09%,301.7MiB / 4GiB,7.37%,2.38MB / 2.89MB,0B / 0B,38
20250621_190818,89b8dcbf9be3,spark-worker-4,0.08%,274.3MiB / 10GiB,2.68%,773kB / 689kB,0B / 0B,36
20250621_190818,e89cbf4842ec,spark-worker-5,0.08%,302.1MiB / 10GiB,2.95%,671kB / 574kB,0B / 0B,36
20250621_190818,a1bc8825008f,spark-worker-2,0.07%,307MiB / 10GiB,3.00%,755kB / 586kB,0B / 0B,36
20250621_190818,7565f13518b7,spark-worker-1,0.08%,308.4MiB / 10GiB,3.01%,719kB / 482kB,0B / 0B,36
20250621_190818,a255b20ab36b,spark-worker-3,0.09%,299.3MiB / 10GiB,2.92%,881kB / 945kB,0B / 0B,36
20250621_190818,b876057eb262,spark-master,0.07%,301.7MiB / 4GiB,7.37%,2.38MB / 2.89MB,0B / 0B,38
20250621_190825,89b8dcbf9be3,spark-worker-4,0.07%,274.4MiB / 10GiB,2.68%,773kB / 690kB,0B / 0B,36
20250621_190825,e89cbf4842ec,spark-worker-5,0.09%,302.1MiB / 10GiB,2.95%,671kB / 575kB,0B / 0B,36
20250621_190825,a1bc8825008f,spark-worker-2,0.06%,307MiB / 10GiB,3.00%,755kB / 587kB,0B / 0B,36
20250621_190825,7565f13518b7,spark-worker-1,0.06%,308.4MiB / 10GiB,3.01%,719kB / 484kB,0B / 0B,36
20250621_190825,a255b20ab36b,spark-worker-3,0.06%,299.3MiB / 10GiB,2.92%,881kB / 946kB,0B / 0B,36
20250621_190825,b876057eb262,spark-master,0.06%,301.7MiB / 4GiB,7.37%,2.39MB / 2.89MB,0B / 0B,38
20250621_190833,89b8dcbf9be3,spark-worker-4,0.07%,274.4MiB / 10GiB,2.68%,773kB / 690kB,0B / 0B,36
20250621_190833,e89cbf4842ec,spark-worker-5,0.08%,302.1MiB / 10GiB,2.95%,671kB / 575kB,0B / 0B,36
20250621_190833,a1bc8825008f,spark-worker-2,0.07%,307MiB / 10GiB,3.00%,755kB / 587kB,0B / 0B,36
20250621_190833,7565f13518b7,spark-worker-1,0.06%,308.4MiB / 10GiB,3.01%,719kB / 484kB,0B / 0B,36
20250621_190833,a255b20ab36b,spark-worker-3,0.07%,299.3MiB / 10GiB,2.92%,881kB / 946kB,0B / 0B,36
20250621_190833,b876057eb262,spark-master,0.06%,301.7MiB / 4GiB,7.37%,2.39MB / 2.89MB,0B / 0B,38
20250621_190840,89b8dcbf9be3,spark-worker-4,0.13%,274.4MiB / 10GiB,2.68%,773kB / 691kB,0B / 0B,36
20250621_190840,e89cbf4842ec,spark-worker-5,0.15%,302.1MiB / 10GiB,2.95%,671kB / 577kB,0B / 0B,36
20250621_190840,a1bc8825008f,spark-worker-2,0.14%,307MiB / 10GiB,3.00%,755kB / 588kB,0B / 0B,36
20250621_190840,7565f13518b7,spark-worker-1,0.11%,308.4MiB / 10GiB,3.01%,719kB / 485kB,0B / 0B,36
20250621_190840,a255b20ab36b,spark-worker-3,0.14%,299.3MiB / 10GiB,2.92%,881kB / 948kB,0B / 0B,36
20250621_190840,b876057eb262,spark-master,0.11%,301.7MiB / 4GiB,7.37%,2.4MB / 2.89MB,0B / 0B,38
20250621_190848,89b8dcbf9be3,spark-worker-4,0.07%,274.4MiB / 10GiB,2.68%,773kB / 691kB,0B / 0B,36
20250621_190848,e89cbf4842ec,spark-worker-5,0.09%,302.1MiB / 10GiB,2.95%,671kB / 577kB,0B / 0B,36
20250621_190848,a1bc8825008f,spark-worker-2,0.08%,307MiB / 10GiB,3.00%,755kB / 588kB,0B / 0B,36
20250621_190848,7565f13518b7,spark-worker-1,0.09%,308.4MiB / 10GiB,3.01%,719kB / 485kB,0B / 0B,36
20250621_190848,a255b20ab36b,spark-worker-3,0.09%,299.3MiB / 10GiB,2.92%,881kB / 948kB,0B / 0B,36
20250621_190848,b876057eb262,spark-master,0.07%,301.7MiB / 4GiB,7.37%,2.4MB / 2.89MB,0B / 0B,38
20250621_190855,89b8dcbf9be3,spark-worker-4,0.08%,274.4MiB / 10GiB,2.68%,773kB / 692kB,0B / 0B,36
20250621_190855,e89cbf4842ec,spark-worker-5,0.09%,302.1MiB / 10GiB,2.95%,671kB / 578kB,0B / 0B,36
20250621_190855,a1bc8825008f,spark-worker-2,0.09%,307MiB / 10GiB,3.00%,755kB / 590kB,0B / 0B,36
20250621_190855,7565f13518b7,spark-worker-1,0.08%,308.4MiB / 10GiB,3.01%,719kB / 486kB,0B / 0B,36
20250621_190855,a255b20ab36b,spark-worker-3,0.08%,299.3MiB / 10GiB,2.92%,881kB / 949kB,0B / 0B,36
20250621_190855,b876057eb262,spark-master,0.08%,301.7MiB / 4GiB,7.37%,2.4MB / 2.89MB,0B / 0B,38
20250621_190903,89b8dcbf9be3,spark-worker-4,0.16%,274.4MiB / 10GiB,2.68%,773kB / 692kB,0B / 0B,36
20250621_190903,e89cbf4842ec,spark-worker-5,0.09%,302.1MiB / 10GiB,2.95%,671kB / 578kB,0B / 0B,36
20250621_190903,a1bc8825008f,spark-worker-2,0.10%,307MiB / 10GiB,3.00%,755kB / 590kB,0B / 0B,36
20250621_190903,7565f13518b7,spark-worker-1,0.08%,308.4MiB / 10GiB,3.01%,719kB / 486kB,0B / 0B,36
20250621_190903,a255b20ab36b,spark-worker-3,0.09%,299.3MiB / 10GiB,2.92%,881kB / 949kB,0B / 0B,36
20250621_190903,b876057eb262,spark-master,0.07%,301.7MiB / 4GiB,7.37%,2.4MB / 2.89MB,0B / 0B,38
20250621_190910,89b8dcbf9be3,spark-worker-4,0.08%,274.4MiB / 10GiB,2.68%,773kB / 694kB,0B / 0B,36
20250621_190910,e89cbf4842ec,spark-worker-5,0.08%,302.1MiB / 10GiB,2.95%,671kB / 579kB,0B / 0B,36
20250621_190910,a1bc8825008f,spark-worker-2,0.08%,307MiB / 10GiB,3.00%,755kB / 591kB,0B / 0B,36
20250621_190910,7565f13518b7,spark-worker-1,0.08%,308.4MiB / 10GiB,3.01%,719kB / 488kB,0B / 0B,36
20250621_190910,a255b20ab36b,spark-worker-3,0.09%,299.3MiB / 10GiB,2.92%,881kB / 950kB,0B / 0B,36
20250621_190910,b876057eb262,spark-master,0.08%,301.7MiB / 4GiB,7.37%,2.41MB / 2.89MB,0B / 0B,38
20250621_190918,89b8dcbf9be3,spark-worker-4,0.07%,274.4MiB / 10GiB,2.68%,773kB / 694kB,0B / 0B,36
20250621_190918,e89cbf4842ec,spark-worker-5,0.09%,302.1MiB / 10GiB,2.95%,671kB / 579kB,0B / 0B,36
20250621_190918,a1bc8825008f,spark-worker-2,0.07%,307MiB / 10GiB,3.00%,755kB / 591kB,0B / 0B,36
20250621_190918,7565f13518b7,spark-worker-1,0.07%,308.4MiB / 10GiB,3.01%,719kB / 488kB,0B / 0B,36
20250621_190918,a255b20ab36b,spark-worker-3,0.07%,299.3MiB / 10GiB,2.92%,881kB / 950kB,0B / 0B,36
20250621_190918,b876057eb262,spark-master,0.07%,301.7MiB / 4GiB,7.37%,2.41MB / 2.89MB,0B / 0B,38
20250621_190925,89b8dcbf9be3,spark-worker-4,0.08%,274.3MiB / 10GiB,2.68%,773kB / 695kB,0B / 0B,36
20250621_190925,e89cbf4842ec,spark-worker-5,0.09%,302.1MiB / 10GiB,2.95%,671kB / 580kB,0B / 0B,36
20250621_190925,a1bc8825008f,spark-worker-2,0.07%,307MiB / 10GiB,3.00%,755kB / 592kB,0B / 0B,36
20250621_190925,7565f13518b7,spark-worker-1,0.07%,308.5MiB / 10GiB,3.01%,719kB / 489kB,0B / 0B,36
20250621_190925,a255b20ab36b,spark-worker-3,0.08%,299.4MiB / 10GiB,2.92%,881kB / 951kB,0B / 0B,36
20250621_190925,b876057eb262,spark-master,0.06%,301.7MiB / 4GiB,7.37%,2.42MB / 2.9MB,0B / 0B,38
20250621_190933,89b8dcbf9be3,spark-worker-4,0.10%,274.3MiB / 10GiB,2.68%,773kB / 695kB,0B / 0B,36
20250621_190933,e89cbf4842ec,spark-worker-5,0.15%,302.1MiB / 10GiB,2.95%,671kB / 580kB,0B / 0B,36
20250621_190933,a1bc8825008f,spark-worker-2,0.08%,307MiB / 10GiB,3.00%,755kB / 592kB,0B / 0B,36
20250621_190933,7565f13518b7,spark-worker-1,0.09%,308.5MiB / 10GiB,3.01%,719kB / 489kB,0B / 0B,36
20250621_190933,a255b20ab36b,spark-worker-3,0.09%,299.4MiB / 10GiB,2.92%,882kB / 951kB,0B / 0B,36
